step,episode_reward
0.0,24.758281707763672
500.0,28.018712997436523
1000.0,25.071977615356445
1500.0,24.6785945892334
2000.0,27.039892196655273
2500.0,26.992992401123047
3000.0,57.82625198364258
3500.0,66.4568862915039
4000.0,110.51567077636719
4500.0,96.5509033203125
5000.0,96.69501495361328
5500.0,114.02803802490234
6000.0,69.06031036376953
6500.0,99.1629409790039
7000.0,140.74111938476562
7500.0,163.4951171875
8000.0,204.1752471923828
8500.0,253.92196655273438
9000.0,287.4337158203125
9500.0,196.1062774658203
10000.0,213.79922485351562
10500.0,210.4921417236328
11000.0,291.0627746582031
11500.0,60.74168014526367
12000.0,332.8315124511719
12500.0,385.01641845703125
13000.0,257.69879150390625
13500.0,362.4587707519531
14000.0,568.2384643554688
14500.0,481.42694091796875
15000.0,761.7764892578125
15500.0,638.5570068359375
16000.0,540.86328125
16500.0,718.5382080078125
17000.0,720.0758056640625
17500.0,783.1746826171875
18000.0,578.7254638671875
18500.0,347.8154296875
19000.0,406.2424011230469
19500.0,683.21728515625
20000.0,814.66943359375
20500.0,809.0607299804688
21000.0,633.508056640625
21500.0,279.66400146484375
22000.0,665.2088623046875
22500.0,758.2836303710938
23000.0,797.7564086914062
23500.0,815.7474365234375
24000.0,845.6067504882812
24500.0,891.8844604492188
25000.0,779.3646240234375
25500.0,740.4931030273438
26000.0,769.1412353515625
26500.0,889.1358642578125
27000.0,692.3164672851562
27500.0,943.8795166015625
28000.0,769.2635498046875
28500.0,865.8746948242188
29000.0,774.0455322265625
29500.0,918.5325317382812
30000.0,790.4473876953125
30500.0,900.6145629882812
31000.0,931.03515625
31500.0,901.3351440429688
32000.0,714.4359130859375
32500.0,874.2108154296875
33000.0,795.2967529296875
33500.0,922.2879028320312
34000.0,844.96337890625
34500.0,667.9158935546875
35000.0,855.18701171875
35500.0,854.8917846679688
36000.0,844.5569458007812
36500.0,910.8671875
37000.0,967.0003662109375
37500.0,879.79052734375
38000.0,859.17578125
38500.0,912.4854736328125
39000.0,864.25830078125
39500.0,920.4661865234375
40000.0,939.2952880859375
40500.0,870.4996337890625
41000.0,846.2615966796875
41500.0,874.7029418945312
42000.0,964.0557861328125
42500.0,894.95361328125
43000.0,898.8357543945312
43500.0,903.5208740234375
44000.0,941.8150634765625
44500.0,887.0377807617188
45000.0,937.5135498046875
45500.0,912.8175659179688
46000.0,949.5081787109375
46500.0,948.7962646484375
47000.0,946.8034057617188
47500.0,961.7745971679688
48000.0,950.1082153320312
48500.0,925.9148559570312
49000.0,931.5020751953125
49500.0,897.7103271484375
50000.0,921.7281494140625
50500.0,858.9157104492188
51000.0,941.4412841796875
51500.0,957.7507934570312
52000.0,903.2609252929688
52500.0,941.3053588867188
53000.0,923.1007080078125
53500.0,931.2365112304688
54000.0,941.5469970703125
54500.0,954.2820434570312
55000.0,969.01171875
55500.0,950.6984252929688
56000.0,917.9967041015625
56500.0,938.7864379882812
57000.0,850.8538818359375
57500.0,956.578125
58000.0,960.1090698242188
58500.0,910.40380859375
59000.0,926.3768310546875
59500.0,928.1246948242188
60000.0,961.6954345703125
60500.0,962.0966796875
61000.0,869.5174560546875
61500.0,930.6131591796875
62000.0,959.4163818359375
62500.0,966.5509033203125
63000.0,950.4761962890625
63500.0,957.2960815429688
64000.0,970.8390502929688
64500.0,839.6417846679688
65000.0,919.6375122070312
65500.0,932.1900634765625
66000.0,962.5592041015625
66500.0,945.7268676757812
67000.0,960.6154174804688
67500.0,923.6392822265625
68000.0,954.2176513671875
68500.0,956.5418701171875
69000.0,920.7957763671875
69500.0,956.6926879882812
70000.0,971.6482543945312
70500.0,967.6217041015625
71000.0,920.3837890625
71500.0,971.7371826171875
72000.0,950.8494262695312
72500.0,940.8377075195312
73000.0,957.9705200195312
73500.0,948.0572509765625
74000.0,944.7921142578125
74500.0,887.4581909179688
75000.0,948.8922119140625
75500.0,969.8889770507812
76000.0,963.1561279296875
76500.0,937.0626831054688
77000.0,970.0827026367188
77500.0,953.7706909179688
78000.0,972.2847900390625
78500.0,915.9299926757812
79000.0,963.6141357421875
79500.0,959.716796875
80000.0,901.1343994140625
80500.0,909.25390625
81000.0,875.8600463867188
81500.0,877.9658203125
82000.0,916.9324951171875
82500.0,942.2395629882812
83000.0,927.92041015625
83500.0,960.7310791015625
84000.0,921.6959228515625
84500.0,966.6891479492188
85000.0,971.9607543945312
85500.0,965.09716796875
86000.0,956.7322387695312
86500.0,931.8197021484375
87000.0,966.4677734375
87500.0,959.03515625
88000.0,963.4996337890625
88500.0,955.0443115234375
89000.0,969.0999755859375
89500.0,934.0675048828125
90000.0,800.8807373046875
90500.0,953.1297607421875
91000.0,960.5026245117188
91500.0,915.2547607421875
92000.0,912.5250244140625
92500.0,903.2752685546875
93000.0,964.54638671875
93500.0,966.1422729492188
94000.0,946.6077880859375
94500.0,949.5460815429688
95000.0,961.1156005859375
95500.0,964.5823364257812
96000.0,919.8621215820312
96500.0,911.2146606445312
97000.0,965.6285400390625
97500.0,921.4658203125
98000.0,893.0059814453125
98500.0,963.255859375
99000.0,939.8466796875
99500.0,960.65234375
100000.0,970.8472900390625
